Date,Close,High,Low,Open,Volume,swing_high,swing_low,label
2010-04-28,5586.60009765625,5640.0,5533.60009765625,5603.5,1832667100,False,False,-1
2010-04-29,5617.7998046875,5638.7998046875,5579.7001953125,5586.60009765625,1206691700,False,False,-1
2010-04-30,5553.2998046875,5643.89990234375,5540.60009765625,5617.7998046875,1439125200,False,False,-1
2010-05-04,5411.10009765625,5566.0,5398.89990234375,5553.2998046875,1735870600,False,False,-1
2010-05-05,5341.89990234375,5428.7998046875,5304.60009765625,5411.10009765625,1997069700,False,False,-1
2010-05-06,5261.0,5371.5,5251.2998046875,5341.89990234375,1701801200,False,False,-1
2010-05-07,5123.0,5264.5,5045.2998046875,5261.0,2757309100,False,True,1
2010-05-10,5387.39990234375,5399.7998046875,5123.0,5123.0,2324686400,False,False,-1
2010-05-11,5334.2001953125,5387.39990234375,5257.2001953125,5387.39990234375,1450249400,False,False,-1
2010-05-12,5383.5,5401.0,5284.7001953125,5334.2001953125,1513656500,False,False,-1
2010-05-13,5433.7001953125,5436.0,5381.60009765625,5383.5,956026300,True,False,-1
2010-05-14,5262.89990234375,5433.7001953125,5245.39990234375,5433.7001953125,1335859200,False,False,-1
2010-05-17,5262.5,5327.5,5231.60009765625,5262.89990234375,1200727700,False,False,-1
2010-05-18,5307.2998046875,5341.39990234375,5262.5,5262.5,1111259100,False,False,-1
2010-05-19,5158.10009765625,5307.2998046875,5158.10009765625,5307.2998046875,1381919600,False,False,-1
2010-05-20,5073.10009765625,5230.2001953125,5000.7998046875,5158.10009765625,1700662800,False,False,-1
2010-05-21,5062.89990234375,5084.0,4957.10009765625,5073.10009765625,2015042600,False,False,-1
2010-05-24,5069.60009765625,5109.39990234375,5021.60009765625,5062.89990234375,963073600,False,False,-1
2010-05-25,4940.7001953125,5069.60009765625,4898.5,5069.60009765625,1728679200,False,True,1
2010-05-26,5038.10009765625,5097.89990234375,4940.5,4940.7001953125,1832110200,False,False,1
2010-05-27,5195.2001953125,5195.39990234375,5038.10009765625,5038.10009765625,1582638200,False,False,-1
2010-05-28,5188.39990234375,5240.2998046875,5186.0,5195.2001953125,1335686900,False,False,-1
2010-06-01,5163.2998046875,5192.10009765625,5063.2001953125,5188.39990234375,1325107200,False,False,-1
2010-06-02,5151.2998046875,5163.2998046875,5072.5,5163.2998046875,1173782500,False,False,1
2010-06-03,5211.2001953125,5262.5,5151.2998046875,5151.2998046875,1214853200,True,False,-1
2010-06-04,5126.0,5261.7001953125,5102.10009765625,5211.2001953125,1209543600,False,False,-1
2010-06-07,5069.10009765625,5126.0,5040.2998046875,5126.0,900731500,False,False,1
2010-06-08,5028.2001953125,5084.10009765625,4984.7001953125,5069.10009765625,1199075300,False,True,1
2010-06-09,5085.89990234375,5085.89990234375,4998.10009765625,5028.2001953125,1094116800,False,False,1
2010-06-10,5132.5,5149.7001953125,5030.89990234375,5085.89990234375,1364944200,False,False,1
2010-06-11,5163.7001953125,5184.39990234375,5116.7001953125,5132.5,1102533300,False,False,1
2010-06-14,5202.10009765625,5215.2001953125,5163.7001953125,5163.7001953125,947984800,False,False,1
2010-06-15,5217.7998046875,5242.10009765625,5149.10009765625,5202.10009765625,1005269000,False,False,1
2010-06-16,5237.89990234375,5257.2998046875,5209.39990234375,5217.7998046875,1026163200,False,False,-1
2010-06-17,5253.89990234375,5293.7998046875,5233.2001953125,5237.89990234375,1139301600,False,False,-1
2010-06-18,5250.7998046875,5289.10009765625,5239.39990234375,5253.89990234375,1528137800,False,False,-1
2010-06-21,5299.10009765625,5331.5,5250.7998046875,5250.7998046875,797902600,True,False,-1
2010-06-22,5247.0,5299.10009765625,5210.0,5299.10009765625,1124430700,False,False,-1
2010-06-23,5178.5,5247.89990234375,5165.7998046875,5247.0,941044800,False,False,-1
2010-06-24,5100.2001953125,5211.7998046875,5091.0,5178.5,979497900,False,False,-1
2010-06-25,5046.5,5130.5,5031.7001953125,5100.2001953125,1188668800,False,False,-1
2010-06-28,5071.7001953125,5085.7001953125,5024.7001953125,5046.5,845187300,False,False,-1
2010-06-29,4914.2001953125,5071.7001953125,4899.0,5071.7001953125,1016390800,False,False,-1
2010-06-30,4916.89990234375,4961.89990234375,4898.5,4914.2001953125,1277285100,False,False,-1
2010-07-01,4805.7998046875,4916.89990234375,4790.0,4916.89990234375,1342920500,False,True,1
2010-07-02,4838.10009765625,4880.89990234375,4805.7998046875,4805.7998046875,1038891400,False,False,1
2010-07-05,4823.5,4863.39990234375,4821.10009765625,4838.10009765625,539451500,False,False,1
2010-07-06,4965.0,4967.7001953125,4823.5,4823.5,921871900,False,False,1
2010-07-07,5014.7998046875,5014.7998046875,4892.0,4965.0,1061086600,False,False,1
2010-07-08,5105.5,5123.5,5014.7998046875,5014.7998046875,1130033500,False,False,1
2010-07-09,5132.89990234375,5150.60009765625,5098.7998046875,5105.5,859246500,False,False,1
2010-07-12,5167.0,5193.2001953125,5128.60009765625,5132.89990234375,622994300,False,False,1
2010-07-13,5271.0,5272.2998046875,5167.0,5167.0,891506900,False,False,-1
2010-07-14,5253.5,5287.2998046875,5205.7998046875,5271.0,839649300,True,False,-1
2010-07-15,5211.2998046875,5268.39990234375,5187.5,5253.5,833731400,False,False,-1
2010-07-16,5158.89990234375,5273.60009765625,5153.2998046875,5211.2998046875,1068185900,False,False,1
2010-07-19,5148.2998046875,5196.7998046875,5111.89990234375,5158.89990234375,687707400,False,False,1
2010-07-20,5139.5,5180.0,5090.60009765625,5148.2998046875,830736400,False,True,1
2010-07-21,5214.60009765625,5244.89990234375,5139.5,5139.5,966423900,False,False,1
2010-07-22,5313.7998046875,5319.5,5181.0,5214.60009765625,1022077600,False,False,-1
2010-07-23,5312.60009765625,5328.5,5272.7001953125,5313.7998046875,872202700,False,False,-1
2010-07-26,5351.10009765625,5351.89990234375,5301.2998046875,5312.60009765625,772356100,False,False,-1
2010-07-27,5365.7001953125,5411.5,5351.10009765625,5351.10009765625,1810362700,True,False,-1
2010-07-28,5319.7001953125,5398.10009765625,5314.60009765625,5365.7001953125,1184814900,False,False,-1
2010-07-29,5314.0,5375.2001953125,5314.0,5319.7001953125,792887400,False,False,-1
2010-07-30,5258.0,5322.7001953125,5245.5,5314.0,838262600,False,True,1
2010-08-02,5397.10009765625,5401.7001953125,5258.0,5258.0,955430600,False,False,-1
2010-08-03,5396.5,5397.2998046875,5353.5,5397.10009765625,849018700,False,False,-1
2010-08-04,5386.2001953125,5406.7998046875,5318.7998046875,5396.5,1157313500,False,False,-1
2010-08-05,5365.7998046875,5416.7998046875,5356.7998046875,5386.2001953125,1082479100,False,False,-1
2010-08-06,5332.39990234375,5408.10009765625,5307.60009765625,5365.7998046875,1147370800,False,False,-1
2010-08-09,5410.5,5418.60009765625,5332.39990234375,5332.39990234375,635528400,True,False,-1
2010-08-10,5376.39990234375,5411.60009765625,5348.10009765625,5410.5,853612000,False,False,-1
2010-08-11,5245.2001953125,5376.39990234375,5245.0,5376.39990234375,1046900300,False,False,1
2010-08-12,5266.10009765625,5272.5,5210.60009765625,5245.2001953125,1058661400,False,False,-1
2010-08-13,5275.39990234375,5308.7998046875,5225.89990234375,5266.10009765625,862502000,False,False,-1
2010-08-16,5276.10009765625,5304.60009765625,5228.60009765625,5275.39990234375,602793800,False,False,-1
2010-08-17,5350.60009765625,5351.5,5276.10009765625,5276.10009765625,722264800,False,False,-1
2010-08-18,5302.89990234375,5350.60009765625,5296.89990234375,5350.60009765625,653515300,False,False,-1
2010-08-19,5211.2998046875,5336.39990234375,5205.60009765625,5302.89990234375,825504500,False,False,-1
2010-08-20,5195.2998046875,5233.0,5160.39990234375,5211.2998046875,808561300,False,False,-1
2010-08-23,5234.7998046875,5268.39990234375,5186.89990234375,5195.2998046875,582331200,False,False,-1
2010-08-24,5156.0,5234.7998046875,5109.89990234375,5234.7998046875,863053600,False,False,1
2010-08-25,5109.39990234375,5168.5,5070.89990234375,5156.0,852400800,False,True,1
2010-08-26,5155.7998046875,5167.7998046875,5109.39990234375,5109.39990234375,699881200,False,False,1
2010-08-27,5201.60009765625,5211.60009765625,5121.0,5155.7998046875,791004500,False,False,1
2010-08-31,5225.2001953125,5225.2001953125,5129.7001953125,5201.60009765625,1162231100,False,False,1
2010-09-01,5366.39990234375,5366.39990234375,5225.2001953125,5225.2001953125,990584200,False,False,1
2010-09-02,5371.0,5383.7001953125,5347.0,5366.39990234375,836275200,False,False,1
2010-09-03,5428.2001953125,5454.0,5371.0,5371.0,733985200,False,False,1
2010-09-06,5439.2001953125,5459.39990234375,5428.2001953125,5428.2001953125,482717500,False,False,1
2010-09-07,5407.7998046875,5439.2001953125,5381.10009765625,5439.2001953125,698426500,False,False,1
2010-09-08,5429.7001953125,5445.60009765625,5361.39990234375,5407.7998046875,851371400,False,False,1
2010-09-09,5494.2001953125,5505.7001953125,5412.5,5429.7001953125,936215800,False,False,1
2010-09-10,5501.60009765625,5511.5,5475.89990234375,5494.2001953125,792428300,False,False,1
2010-09-13,5565.5,5571.39990234375,5501.60009765625,5501.60009765625,882318800,False,False,1
2010-09-14,5567.39990234375,5582.5,5541.5,5565.5,736346400,False,False,1
2010-09-15,5555.60009765625,5578.7001953125,5536.0,5567.39990234375,764665800,False,False,1
2010-09-16,5540.10009765625,5564.5,5534.0,5555.60009765625,700521300,False,False,1
2010-09-17,5508.5,5612.89990234375,5508.5,5540.10009765625,1391565500,False,False,1
2010-09-20,5602.5,5607.2998046875,5508.5,5508.5,676518800,False,False,-1
2010-09-21,5576.2001953125,5635.7001953125,5576.2001953125,5602.5,730333600,True,False,1
2010-09-22,5551.89990234375,5597.60009765625,5516.89990234375,5576.2001953125,783222600,False,False,1
2010-09-23,5547.10009765625,5588.7998046875,5471.7001953125,5551.89990234375,795945500,False,True,1
2010-09-24,5598.5,5612.5,5516.5,5547.10009765625,818644700,False,False,1
2010-09-27,5573.39990234375,5615.7998046875,5569.89990234375,5598.5,600635600,False,False,1
2010-09-28,5578.39990234375,5582.10009765625,5506.10009765625,5573.39990234375,854163200,False,False,1
2010-09-29,5569.2998046875,5624.5,5544.7001953125,5578.39990234375,799992400,False,False,1
2010-09-30,5548.60009765625,5650.2998046875,5539.10009765625,5569.2998046875,1012633600,False,False,1
2010-10-01,5592.89990234375,5615.10009765625,5547.60009765625,5548.60009765625,823630700,False,False,1
2010-10-04,5556.0,5601.2001953125,5550.7998046875,5592.89990234375,604252100,False,False,1
2010-10-05,5635.7998046875,5646.10009765625,5550.60009765625,5556.0,830075100,False,False,1
2010-10-06,5681.39990234375,5695.5,5635.7998046875,5635.7998046875,756640400,False,False,0
2010-10-07,5662.10009765625,5707.2998046875,5650.7998046875,5681.39990234375,947272600,False,False,1
2010-10-08,5657.60009765625,5663.7001953125,5606.60009765625,5662.10009765625,1047049700,False,False,1
2010-10-11,5672.39990234375,5686.0,5655.7001953125,5657.60009765625,475637900,False,False,1
2010-10-12,5661.60009765625,5677.0,5597.5,5672.39990234375,637397400,False,False,1
2010-10-13,5747.39990234375,5760.5,5661.60009765625,5661.60009765625,971374300,False,False,-1
2010-10-14,5727.2001953125,5770.89990234375,5712.89990234375,5747.39990234375,1129485800,False,False,1
2010-10-15,5703.39990234375,5743.89990234375,5666.0,5727.2001953125,996353400,False,False,1
2010-10-18,5742.5,5748.7998046875,5670.10009765625,5703.39990234375,610917600,False,False,1
2010-10-19,5703.89990234375,5761.89990234375,5690.60009765625,5742.5,777665300,False,False,1
2010-10-20,5728.89990234375,5730.0,5680.39990234375,5703.89990234375,671501800,False,False,1
2010-10-21,5757.89990234375,5786.7001953125,5698.0,5728.89990234375,1023125900,False,False,-1
2010-10-22,5741.39990234375,5758.0,5724.2998046875,5757.89990234375,656563500,False,False,1
2010-10-25,5752.0,5794.2998046875,5741.39990234375,5741.39990234375,772475900,True,False,-1
2010-10-26,5707.2998046875,5754.2001953125,5677.2001953125,5752.0,812401800,False,False,1
2010-10-27,5646.0,5707.2998046875,5630.89990234375,5707.2998046875,787759900,False,True,1
2010-10-28,5677.89990234375,5711.7998046875,5646.0,5646.0,767341000,False,False,1
2010-10-29,5675.2001953125,5699.2001953125,5647.10009765625,5677.89990234375,836504200,False,False,1
2010-11-01,5694.60009765625,5733.0,5667.39990234375,5675.2001953125,641764000,False,False,1
2010-11-02,5757.39990234375,5771.60009765625,5690.39990234375,5694.60009765625,805488200,False,False,1
2010-11-03,5749.0,5773.7001953125,5730.5,5757.39990234375,825699300,False,False,1
2010-11-04,5862.7998046875,5876.0,5749.0,5749.0,1079039900,False,False,-1
2010-11-05,5875.39990234375,5899.39990234375,5834.0,5862.7998046875,1106801400,False,False,-1
2010-11-08,5850.0,5881.0,5841.2998046875,5875.39990234375,772245200,False,False,-1
2010-11-09,5875.2001953125,5902.10009765625,5847.39990234375,5850.0,951025400,True,False,-1
2010-11-10,5816.89990234375,5877.0,5796.2001953125,5875.2001953125,942150500,False,False,-1
2010-11-11,5815.2001953125,5846.5,5792.60009765625,5816.89990234375,1091041700,False,False,-1
2010-11-12,5796.89990234375,5831.7998046875,5711.7001953125,5815.2001953125,983021500,False,False,-1
2010-11-15,5820.39990234375,5832.89990234375,5755.7001953125,5796.89990234375,620872900,False,False,-1
2010-11-16,5681.89990234375,5820.39990234375,5680.89990234375,5820.39990234375,871717200,False,False,-1
2010-11-17,5692.60009765625,5704.39990234375,5659.7001953125,5681.89990234375,761486100,False,False,-1
2010-11-18,5768.7001953125,5783.0,5692.60009765625,5692.60009765625,729396200,False,False,-1
2010-11-19,5732.7998046875,5774.10009765625,5684.5,5768.7001953125,732494100,False,False,-1
2010-11-22,5680.7998046875,5783.10009765625,5668.5,5732.7998046875,772790500,False,False,-1
2010-11-23,5581.2998046875,5681.10009765625,5581.2998046875,5680.7998046875,1029344700,False,False,1
2010-11-24,5657.10009765625,5671.89990234375,5573.2998046875,5581.2998046875,907509900,False,False,-1
2010-11-25,5698.89990234375,5707.89990234375,5654.7001953125,5657.10009765625,556473500,False,False,-1
2010-11-26,5668.7001953125,5699.0,5599.2998046875,5698.89990234375,862384300,False,False,-1
2010-11-29,5551.0,5722.7001953125,5551.0,5668.7001953125,1016586000,False,False,1
2010-11-30,5528.2998046875,5597.0,5519.2001953125,5551.0,1312071800,False,True,1
2010-12-01,5642.5,5656.2001953125,5528.2998046875,5528.2998046875,1141747400,False,False,1
2010-12-02,5767.60009765625,5770.89990234375,5642.5,5642.5,1070087500,False,False,1
2010-12-03,5745.2998046875,5784.2998046875,5720.2001953125,5767.60009765625,758341000,False,False,1
2010-12-06,5770.2998046875,5785.7001953125,5728.5,5745.2998046875,760501400,False,False,1
2010-12-07,5808.5,5850.39990234375,5769.7001953125,5770.2998046875,915796600,False,False,1
2010-12-08,5794.5,5826.60009765625,5774.2998046875,5808.5,795433900,False,False,1
2010-12-09,5808.0,5838.0,5794.5,5794.5,910240700,False,False,1
2010-12-10,5813.0,5827.60009765625,5794.5,5808.0,611914600,False,False,1
2010-12-13,5860.7998046875,5873.7001953125,5812.89990234375,5813.0,562916600,False,False,1
2010-12-14,5891.2001953125,5891.2001953125,5847.2001953125,5860.7998046875,665056300,False,False,1
2010-12-15,5882.2001953125,5898.0,5858.10009765625,5891.2001953125,781046600,False,False,1
2010-12-16,5881.10009765625,5907.10009765625,5862.89990234375,5882.2001953125,635565900,False,False,1
2010-12-17,5871.7998046875,5902.5,5857.2998046875,5881.10009765625,1431434300,False,False,1
2010-12-20,5891.60009765625,5913.7998046875,5865.5,5871.7998046875,536148500,False,False,1
2010-12-21,5951.7998046875,5953.89990234375,5891.10009765625,5891.60009765625,541859600,False,False,1
2010-12-22,5983.5,5991.89990234375,5936.2998046875,5951.7998046875,527260100,False,False,0
2010-12-23,5996.10009765625,6000.60009765625,5982.2001953125,5983.5,314131700,False,False,-1
2010-12-24,6008.89990234375,6008.89990234375,5978.2001953125,5996.10009765625,66767100,False,False,-1
2010-12-29,5996.39990234375,6021.5,5977.0,6008.89990234375,329122200,False,False,-1
2010-12-30,5971.0,6009.7998046875,5969.7001953125,5996.39990234375,252316600,False,False,1
2010-12-31,5899.89990234375,5985.7001953125,5899.89990234375,5971.0,197447000,False,True,1
2011-01-04,6013.89990234375,6049.5,5899.89990234375,5899.89990234375,950390700,False,True,-1
2011-01-05,6043.89990234375,6043.89990234375,5964.39990234375,6013.89990234375,884510500,False,False,-1
2011-01-06,6019.5,6090.5,6004.60009765625,6043.89990234375,843815800,True,False,-1
2011-01-07,5984.2998046875,6023.7001953125,5973.39990234375,6019.5,780033100,False,False,-1
2011-01-10,5956.2998046875,5984.2998046875,5939.89990234375,5984.2998046875,662691000,False,False,1
2011-01-11,6014.0,6035.89990234375,5956.2998046875,5956.2998046875,861069300,False,False,-1
2011-01-12,6050.7001953125,6050.7001953125,6013.89990234375,6014.0,1021020800,False,False,-1
2011-01-13,6023.89990234375,6055.5,6005.5,6050.7001953125,921442500,False,False,-1
2011-01-14,6002.10009765625,6031.7001953125,5948.5,6023.89990234375,852945600,False,False,-1
2011-01-17,5985.7001953125,6013.39990234375,5975.60009765625,6002.10009765625,599125200,False,False,-1
2011-01-18,6056.39990234375,6065.7001953125,5985.5,5985.7001953125,869099100,False,False,-1
2011-01-19,5976.7001953125,6077.10009765625,5974.7998046875,6056.39990234375,882393000,True,False,-1
2011-01-20,5867.89990234375,5977.5,5867.2998046875,5976.7001953125,999116500,False,True,1
2011-01-21,5896.2998046875,5939.2998046875,5867.89990234375,5867.89990234375,1161650600,False,False,1
2011-01-24,5943.89990234375,5960.60009765625,5887.60009765625,5896.2998046875,918501600,False,False,-1
2011-01-25,5917.7001953125,5964.7001953125,5904.2998046875,5943.89990234375,1034224500,False,False,1
2011-01-26,5969.2001953125,6003.2998046875,5917.7001953125,5917.7001953125,880021300,False,False,-1
2011-01-27,5965.10009765625,5997.2998046875,5950.7001953125,5969.2001953125,819346500,False,False,-1
2011-01-28,5881.39990234375,5965.7998046875,5877.89990234375,5965.10009765625,968312100,False,False,1
2011-01-31,5862.89990234375,5881.7001953125,5815.39990234375,5881.39990234375,931414900,False,True,1
2011-02-01,5957.7998046875,5963.7001953125,5862.89990234375,5862.89990234375,963349500,False,False,1
2011-02-02,6000.10009765625,6020.5,5957.7998046875,5957.7998046875,878318400,False,False,-1
2011-02-03,5983.2998046875,6000.2998046875,5951.7998046875,6000.10009765625,1033274600,False,False,1
2011-02-04,5997.39990234375,6023.39990234375,5983.2998046875,5983.2998046875,763863300,False,False,-1
2011-02-07,6051.0,6054.10009765625,5996.60009765625,5997.39990234375,694875000,False,False,-1
2011-02-08,6091.2998046875,6091.2998046875,6032.89990234375,6051.0,858439600,False,False,-1
2011-02-09,6052.2998046875,6091.2998046875,6049.5,6091.2998046875,923551800,False,False,-1
2011-02-10,6020.0,6052.2998046875,5986.5,6052.2998046875,821798100,False,False,-1
2011-02-11,6062.89990234375,6071.39990234375,5973.39990234375,6020.0,822602600,False,True,-1
2011-02-14,6060.10009765625,6091.5,6042.10009765625,6062.89990234375,635408300,False,False,-1
2011-02-15,6037.10009765625,6072.10009765625,6023.7998046875,6060.10009765625,873268200,False,False,-1
2011-02-16,6085.2998046875,6095.7998046875,6033.5,6037.10009765625,858245200,False,False,-1
2011-02-17,6087.39990234375,6101.39990234375,6066.7001953125,6085.2998046875,1021989100,False,False,-1
2011-02-18,6083.0,6096.7998046875,6048.7998046875,6087.39990234375,802223000,False,False,-1
2011-02-21,6014.7998046875,6105.7998046875,6013.10009765625,6083.0,629790600,True,False,-1
2011-02-22,5996.7998046875,6028.60009765625,5926.60009765625,6014.7998046875,769147500,False,False,-1
2011-02-23,5923.5,5996.7998046875,5915.5,5996.7998046875,895634900,False,False,1
2011-02-24,5920.0,5936.7001953125,5861.0,5923.5,939695100,False,True,1
2011-02-25,6001.2001953125,6011.5,5920.0,5920.0,836550300,False,False,-1
2011-02-28,5994.0,6022.2998046875,5963.60009765625,6001.2001953125,955595700,False,False,-1
2011-03-01,5935.7998046875,6040.39990234375,5927.39990234375,5994.0,895639800,False,False,-1
2011-03-02,5914.89990234375,5941.7998046875,5865.89990234375,5935.7998046875,891083600,False,False,1
2011-03-03,6005.10009765625,6017.10009765625,5914.89990234375,5914.89990234375,811030200,False,False,-1
2011-03-04,5990.39990234375,6052.10009765625,5983.2001953125,6005.10009765625,728615500,True,False,-1
2011-03-07,5973.7998046875,6043.10009765625,5967.7001953125,5990.39990234375,651065500,False,False,-1
2011-03-08,5974.7998046875,5999.89990234375,5911.0,5973.7998046875,813024200,False,False,-1
2011-03-09,5937.2998046875,5979.2998046875,5922.7001953125,5974.7998046875,729979100,False,False,-1
2011-03-10,5845.2998046875,5937.2998046875,5833.2001953125,5937.2998046875,950808500,False,False,-1
2011-03-11,5828.7001953125,5845.2998046875,5796.39990234375,5845.2998046875,777919800,False,False,-1
2011-03-14,5775.2001953125,5842.0,5769.0,5828.7001953125,830598200,False,False,-1
2011-03-15,5695.2998046875,5775.2001953125,5591.60009765625,5775.2001953125,1270223400,False,True,1
2011-03-16,5598.2001953125,5720.89990234375,5598.2001953125,5695.2998046875,1124024300,False,False,1
2011-03-17,5696.10009765625,5707.7001953125,5598.2001953125,5598.2001953125,931686000,False,False,1
2011-03-18,5718.10009765625,5758.2001953125,5696.10009765625,5696.10009765625,1379187400,False,False,1
2011-03-21,5786.10009765625,5798.7998046875,5718.10009765625,5718.10009765625,764087000,False,False,1
2011-03-22,5762.7001953125,5813.7998046875,5742.60009765625,5786.10009765625,686659100,False,False,1
2011-03-23,5795.89990234375,5802.39990234375,5731.39990234375,5762.7001953125,906624900,False,False,1
2011-03-24,5880.89990234375,5888.7001953125,5780.39990234375,5795.89990234375,828355800,False,False,1
2011-03-25,5900.7998046875,5918.7001953125,5878.2001953125,5880.89990234375,663222900,False,False,1
2011-03-28,5904.5,5923.0,5900.60009765625,5900.7998046875,526577800,False,False,1
2011-03-29,5932.2001953125,5932.7001953125,5879.89990234375,5904.5,669291100,False,False,1
2011-03-30,5948.2998046875,5971.0,5932.2001953125,5932.2001953125,872031100,False,False,1
2011-03-31,5908.7998046875,5972.7998046875,5908.7998046875,5948.2998046875,1033616700,False,False,1
2011-04-01,6009.89990234375,6014.7998046875,5908.7998046875,5908.7998046875,921016700,False,False,-1
2011-04-04,6017.0,6035.10009765625,5987.7001953125,6009.89990234375,683415100,False,False,-1
2011-04-05,6007.10009765625,6026.2998046875,5989.10009765625,6017.0,713905900,False,False,-1
2011-04-06,6041.10009765625,6056.39990234375,6007.10009765625,6007.10009765625,810707000,False,False,-1
2011-04-07,6007.39990234375,6053.10009765625,6007.39990234375,6041.10009765625,710450000,False,False,-1
2011-04-08,6055.7998046875,6066.39990234375,6007.39990234375,6007.39990234375,606794600,False,False,-1
2011-04-11,6053.39990234375,6070.7998046875,6044.5,6055.7998046875,659149200,True,False,-1
2011-04-12,5964.5,6053.60009765625,5958.2998046875,6053.39990234375,759467900,False,False,1
2011-04-13,6010.39990234375,6043.39990234375,5964.5,5964.5,700979400,False,False,-1
2011-04-14,5963.7998046875,6010.5,5943.7998046875,6010.39990234375,667918300,False,False,1
2011-04-15,5996.0,5996.7998046875,5963.60009765625,5963.7998046875,771907100,False,False,-1
2011-04-18,5870.10009765625,5997.5,5858.2998046875,5996.0,872742500,False,True,1
2011-04-19,5896.89990234375,5922.2001953125,5870.10009765625,5870.10009765625,624888900,False,False,1
2011-04-20,6022.2998046875,6033.7998046875,5896.89990234375,5896.89990234375,704737200,False,False,-1
2011-04-21,6018.2998046875,6049.39990234375,6005.7998046875,6022.2998046875,739317000,False,False,-1
2011-04-26,6069.39990234375,6070.60009765625,6007.0,6018.2998046875,553389400,False,False,-1
2011-04-27,6068.2001953125,6089.39990234375,6045.89990234375,6069.39990234375,707283900,False,False,-1
2011-04-28,6069.89990234375,6091.7998046875,6051.0,6068.2001953125,741068000,False,False,-1
2011-05-03,6082.89990234375,6103.7001953125,6050.7001953125,6069.89990234375,809170900,True,False,-1
2011-05-04,5984.10009765625,6083.7998046875,5972.7998046875,6082.89990234375,1002077100,False,False,-1
2011-05-05,5920.0,6009.10009765625,5912.60009765625,5984.10009765625,1597409800,False,False,1
2011-05-06,5976.7998046875,5984.89990234375,5871.60009765625,5920.0,1162112200,False,True,-1
2011-05-09,5942.7001953125,5999.89990234375,5922.2001953125,5976.7998046875,803357200,False,False,-1
2011-05-10,6018.89990234375,6023.10009765625,5940.10009765625,5942.7001953125,835132700,False,False,-1
2011-05-11,5976.0,6040.2001953125,5965.2998046875,6018.89990234375,823139400,False,False,-1
2011-05-12,5945.0,5976.39990234375,5882.39990234375,5976.0,868796500,False,False,-1
2011-05-13,5925.89990234375,6001.2998046875,5919.89990234375,5945.0,705255100,False,False,-1
2011-05-16,5923.7001953125,5936.2001953125,5862.2001953125,5925.89990234375,686694200,False,False,-1
2011-05-17,5861.0,5942.7998046875,5861.0,5923.7001953125,756848900,False,False,1
2011-05-18,5923.5,5934.5,5860.7001953125,5861.0,702325400,False,False,-1
2011-05-19,5956.0,6003.89990234375,5923.5,5923.5,849895900,False,False,-1
2011-05-20,5948.5,6017.60009765625,5927.7001953125,5956.0,897899600,True,False,-1
2011-05-23,5835.89990234375,5948.5,5833.39990234375,5948.5,852749200,False,False,1
2011-05-24,5858.39990234375,5884.7001953125,5835.89990234375,5835.89990234375,985312300,False,False,1
2011-05-25,5870.10009765625,5881.2001953125,5810.5,5858.39990234375,916829300,False,True,1
2011-05-26,5881.0,5910.7998046875,5866.7001953125,5870.10009765625,863336800,False,False,1
2011-05-27,5938.89990234375,5951.39990234375,5881.0,5881.0,799337700,False,False,-1
2011-05-31,5990.0,6010.0,5938.89990234375,5938.89990234375,966550600,True,False,-1
2011-06-01,5928.60009765625,5995.2001953125,5911.7001953125,5990.0,830972100,False,False,-1
2011-06-02,5847.89990234375,5928.60009765625,5847.89990234375,5928.60009765625,980195300,False,False,-1
2011-06-03,5855.0,5868.2001953125,5802.7001953125,5847.89990234375,840497300,False,False,-1
2011-06-06,5863.2001953125,5881.10009765625,5827.5,5855.0,650699800,False,False,-1
2011-06-07,5864.7001953125,5890.60009765625,5849.2001953125,5863.2001953125,792266800,False,False,-1
2011-06-08,5808.89990234375,5864.7001953125,5791.7998046875,5864.7001953125,848359000,False,False,-1
2011-06-09,5856.2998046875,5861.2001953125,5795.0,5808.89990234375,854520000,False,False,-1
2011-06-10,5765.7998046875,5867.0,5758.2998046875,5856.2998046875,786839200,False,False,-1
2011-06-13,5773.5,5793.7998046875,5763.39990234375,5765.7998046875,643227300,False,False,-1
2011-06-14,5803.10009765625,5822.60009765625,5773.5,5773.5,811563100,False,False,-1
2011-06-15,5742.60009765625,5803.39990234375,5742.60009765625,5803.10009765625,806612100,False,False,1
2011-06-16,5698.7998046875,5742.60009765625,5644.39990234375,5742.60009765625,1039826800,False,True,1
2011-06-17,5714.89990234375,5733.2001953125,5645.0,5698.7998046875,1215422800,False,False,1
2011-06-20,5693.39990234375,5714.89990234375,5647.2001953125,5714.89990234375,746206400,False,False,1
2011-06-21,5775.2998046875,5778.10009765625,5693.0,5693.39990234375,745714800,False,False,1
2011-06-22,5773.0,5789.10009765625,5741.7998046875,5775.2998046875,744333700,False,False,1
2011-06-23,5674.39990234375,5773.0,5663.2998046875,5773.0,893970700,False,False,1
2011-06-24,5697.7001953125,5768.5,5674.39990234375,5674.39990234375,1037392600,False,False,1
2011-06-27,5722.2998046875,5728.39990234375,5679.60009765625,5697.7001953125,835562500,False,False,1
2011-06-28,5766.89990234375,5795.10009765625,5722.2998046875,5722.2998046875,798684500,False,False,1
2011-06-29,5856.0,5860.89990234375,5766.89990234375,5766.89990234375,908814900,False,False,1
2011-06-30,5945.7001953125,5945.7001953125,5856.0,5856.0,1221084500,False,False,1
